-71.2011486,42.0022254,40.257,0.44,0.08,9.44,-0.04,0.04,0.03,,
-71.2011154,42.0022095,40.258,0.5,0.04,9.42,-0.05,0.04,0.03,,
-71.2010815,42.0021934,40.263,0.53,0.03,9.39,-0.04,0.05,0.03,,
-71.2010471,42.002177,40.26,0.51,0.04,9.41,-0.03,0.04,0.03,,
-71.201012,42.0021605,40.218,0.49,0.05,9.42,-0.06,0.04,0.03,,
-71.2009778,42.0021444,40.191,0.51,0.02,9.43,-0.04,0.06,0.03,,
-71.2009416,42.0021273,40.286,0.51,0.05,9.42,-0.04,0.04,0.03,,
-71.2009047,42.0021099,40.25,0.51,0.05,9.42,-0.04,0.04,0.03,,
-71.2008669,42.0020921,40.242,0.51,0.05,9.42,-0.04,0.04,0.03,,
-71.2008287,42.0020743,40.239,0.51,0.05,9.41,-0.04,0.04,0.03,,
-71.2007897,42.0020561,40.236,0.5,0.04,9.44,-0.04,0.04,0.03,,
-71.2007501,42.0020377,40.229,0.5,0.05,9.41,-0.04,0.04,0.03,,
-71.2007095,42.0020193,40.199,0.51,0.05,9.41,-0.04,0.04,0.03,,
-71.2006694,42.002001,40.157,0.51,0.04,9.42,-0.04,0.04,0.03,,
-71.2006276,42.0019818,40.165,0.51,0.04,9.44,-0.04,0.04,0.03,,
-71.2005854,42.0019625,40.128,0.47,0.06,9.46,-0.05,0.02,0.03,,
-71.2005425,42.0019428,40.132,0.49,0.08,9.45,-0.05,0.03,0.03,,
-71.2004994,42.0019225,40.129,0.52,0.04,9.41,-0.05,0.05,0.03,,
-71.200456,42.0019019,40.125,0.52,0.04,9.39,-0.05,0.04,0.03,,
-71.2004123,42.0018807,40.126,0.5,0.05,9.42,-0.04,0.04,0.03,,
-71.2003678,42.001859,40.112,0.51,0.05,9.43,-0.04,0.04,0.03,,
-71.2003234,42.0018375,40.088,0.55,0.04,9.38,-0.05,0.03,0.03,,
-71.2002775,42.0018154,40.078,0.53,0.05,9.45,-0.03,0.05,0.03,,
-71.2002312,42.0017932,40.084,0.12,0.08,9.4,-0.04,0.04,0.03,,
-71.2001843,42.0017708,40.071,0.12,0.07,9.4,-0.04,0.04,0.03,,
-71.2001368,42.0017484,40.066,0.13,0.07,9.39,-0.04,0.04,0.03,,
-71.2000886,42.0017257,40.063,0.13,0.07,9.4,-0.04,0.04,0.03,,
-71.20004,42.0017027,40.051,0.12,0.08,9.41,-0.04,0.04,0.03,,
-71.1999905,42.0016793,40.032,0.12,0.08,9.4,-0.04,0.04,0.03,,
